Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Hungary,HUN,0.0,0.45324,0.32266,0.26018,0.3156,0.27729,0.30224,0.37216,0.38306,0.4175,0.37978,0.28618,0.2981,0.32228,0.44633,0.58808,0.55018,0.46458,0.34492,0.18075,0.06509,0.00678,-0.05895,-0.15024,-0.2001,-0.18185,-0.17058,-0.1678,-0.15327,-1.08898,-1.03312,-0.00567,-0.03914,-0.11404,-0.13688,-0.13922,-0.17177,-0.20146,-0.23268,-0.28326,-0.25976,-0.22938,-0.28475,-0.28643,-0.22144,-0.19888,-0.15572,-0.15492,-0.1751,-0.15491,-0.22601,-0.28336,-0.51644,-0.27537,-0.26938,-0.23786,-0.29511
IBRD only,IBD,0.0,1.07904,1.73484,2.3067,2.25791,2.2651,2.36514,2.29267,2.30184,2.34523,2.35379,2.35561,2.26335,2.20198,2.12116,2.0085,1.92701,1.8511,1.83616,1.83854,1.82294,1.84343,1.90839,1.89339,1.84215,1.83669,1.85383,1.8686,1.83932,1.77429,1.69413,1.62673,1.54087,1.48591,1.44328,1.39392,1.35998,1.3337,1.29593,1.24359,1.18604,1.14434,1.11191,1.09137,1.07119,1.05616,1.0343,1.01086,1.00424,1.00641,0.98909,0.99375,0.99384,0.99134,0.97756,0.9573,0.94382
IDA & IBRD total,IBT,0.0,1.30083,1.85587,2.33895,2.30533,2.31798,2.40858,2.35411,2.36326,2.39546,2.39553,2.38913,2.30732,2.25554,2.19394,2.10974,2.0524,1.99816,1.99254,1.9987,1.98805,2.00665,2.06197,2.05189,2.01242,2.01049,2.02645,2.03965,2.01655,1.96466,1.90242,1.84433,1.77549,1.72785,1.68785,1.64293,1.61066,1.58411,1.54563,1.49749,1.45525,1.42216,1.39561,1.37898,1.36336,1.35189,1.33623,1.31973,1.31506,1.31521,1.30438,1.30384,1.29566,1.29404,1.28648,1.27575,1.27042
IDA total,IDA,0.0,2.42244,2.45991,2.49872,2.53991,2.57879,2.62221,2.65549,2.66346,2.64009,2.59823,2.5515,2.51994,2.51385,2.5439,2.5946,2.64952,2.69347,2.72591,2.74323,2.74883,2.75196,2.75708,2.76332,2.77024,2.77701,2.78083,2.7804,2.77728,2.77429,2.77969,2.7511,2.74247,2.71336,2.67216,2.63311,2.59547,2.55601,2.50318,2.45974,2.46336,2.44956,2.43141,2.41553,2.40273,2.39023,2.38253,2.37601,2.36383,2.3433,2.34037,2.30927,2.26172,2.2509,2.251,2.2576,2.26463
IDA blend,IDB,0.0,2.39167,2.44893,2.49745,2.53611,2.56745,2.59935,2.63107,2.65569,2.67242,2.68617,2.69291,2.7066,2.74621,2.81776,2.90672,2.99613,3.06724,3.11307,3.12754,3.11954,3.10266,3.08607,3.0685,3.05231,3.03505,3.01714,2.99204,2.95266,2.89682,2.87297,2.74541,2.7023,2.65585,2.61478,2.59976,2.61087,2.60519,2.56632,2.48963,2.46172,2.40088,2.35655,2.33046,2.33238,2.35142,2.37677,2.40447,2.42271,2.42339,2.48339,2.45994,2.36876,2.36026,2.35308,2.34051,2.32287
Indonesia,IDN,0.0,2.63983,2.6505,2.66306,2.68061,2.69932,2.71386,2.71943,2.71567,2.70141,2.67912,2.65363,2.62652,2.5957,2.56154,2.52511,2.48359,2.44154,2.4065,2.38081,2.35928,2.33962,2.31177,2.26651,2.19961,2.11894,2.03503,1.95755,1.88837,1.83093,1.78206,1.7369,1.69094,1.6437,1.59387,1.54374,1.49534,1.45273,1.41877,1.39529,1.37991,1.36809,1.35735,1.34884,1.34188,1.3363,1.32958,1.32384,1.32333,1.32922,1.33777,1.348,1.35189,1.34092,1.31088,1.26747,1.21977
IDA only,IDX,0.0,2.43672,2.46501,2.49931,2.54168,2.58405,2.63281,2.66682,2.66706,2.6251,2.55744,2.48581,2.43306,2.40541,2.41567,2.44788,2.48585,2.51611,2.5412,2.55886,2.57,2.58188,2.59671,2.61386,2.63148,2.64955,2.66367,2.6751,2.68975,2.71299,2.73294,2.75396,2.76264,2.74221,2.70091,2.64982,2.58776,2.53139,2.47155,2.44475,2.46418,2.47398,2.46894,2.45812,2.43791,2.40961,2.38541,2.3618,2.33442,2.30327,2.2688,2.23371,2.20793,2.19583,2.19952,2.21573,2.23518
India,IND,0.0,1.99844,2.03191,2.05691,2.07154,2.08013,2.08347,2.09109,2.11304,2.15354,2.20454,2.2579,2.30119,2.32741,2.33191,2.32176,2.30466,2.2913,2.28678,2.2949,2.30952,2.32376,2.32868,2.32039,2.29581,2.25985,2.22096,2.18388,2.14676,2.11087,2.07609,2.03973,2.00318,1.97063,1.94324,1.91894,1.89522,1.86917,1.83966,1.80556,1.76813,1.72877,1.68956,1.65149,1.61531,1.57971,1.5457,1.50922,1.46489,1.41058,1.35034,1.28858,1.23162,1.18302,1.14562,1.11663,1.08988
Ireland,IRL,0.0,-0.14859,0.41163,0.58361,0.48608,0.37431,0.39888,0.4714,0.45033,0.5848,0.83533,1.1699,1.4862,1.60388,1.65668,1.64535,1.50915,1.35426,1.41881,1.33229,1.15082,1.17103,0.94542,0.70894,0.61971,0.16007,0.04544,0.01037,-0.42769,-0.39625,0.08441,0.57493,0.68226,0.49984,0.39419,0.5127,0.79127,1.00281,1.04308,1.1273,1.33304,1.59215,1.68515,1.62895,1.82831,2.1787,2.69601,2.89096,2.03871,1.01566,0.54488,0.43607,0.42374,0.52656,0.731,0.94485,1.12883
"Iran, Islamic Rep.",IRN,0.0,2.58403,2.59475,2.60516,2.6158,2.62694,2.64749,2.67009,2.67976,2.6731,2.6617,2.65685,2.67451,2.72367,2.80999,2.92444,3.022,3.11998,3.27247,3.4877,3.72466,3.93115,4.06867,4.13503,4.12125,4.03932,3.96102,3.85005,3.61315,3.2342,2.77784,2.30238,1.89142,1.5922,1.441,1.39645,1.37754,1.34162,1.31469,1.28763,1.26132,1.2504,1.24979,1.23797,1.20862,1.16942,1.12947,1.10186,1.0932,1.10895,1.14214,1.17582,1.20515,1.23942,1.27813,1.31635,1.35625
Iraq,IRQ,0.0,2.51403,2.62557,2.75917,2.91423,3.07447,3.23482,3.36698,3.44143,3.44818,3.40901,3.34987,3.29744,3.25979,3.2449,3.24013,3.23425,3.20763,3.1485,3.05105,2.93001,2.82184,2.72768,2.62041,2.49787,2.37704,2.24993,2.1595,2.16168,2.27714,2.46519,2.66436,2.82876,2.9573,3.03576,3.07416,3.09674,3.10996,3.09871,3.06255,3.00466,2.97929,2.94583,2.81802,2.57659,2.28594,1.93435,1.67319,1.68574,2.04828,2.61894,3.2527,3.72064,3.89625,3.71486,3.31622,2.87725
Iceland,ISL,0.0,1.94872,1.85337,1.77979,1.77777,1.73268,1.69345,1.61344,1.3677,0.92922,0.52427,0.8087,1.46378,1.50909,1.35292,1.27891,0.99286,0.74443,0.78054,0.97848,1.0589,1.14058,1.33661,1.32404,1.06363,0.78767,0.73259,1.09563,1.56622,1.2384,0.77766,1.15915,1.25663,1.01681,0.86684,0.54247,0.53991,0.8192,1.07086,1.20924,1.36919,1.3293,0.8926,0.6925,0.87794,1.58289,2.34742,2.53009,1.85957,0.34124,-0.1439,0.30547,0.5321,0.94589,1.1125,1.04194,1.38808
Israel,ISR,0.0,3.30245,4.82452,3.68192,3.95602,3.49381,2.54251,4.31775,2.09092,2.60578,3.31598,3.14439,2.54156,4.04661,2.97543,2.28347,2.23249,2.23911,2.1088,2.56836,2.40095,1.99139,1.87811,1.81913,1.30689,1.76363,1.54715,1.61517,1.65706,1.69647,3.0946,6.01701,3.45547,2.65809,2.58926,2.66829,2.61651,2.4984,2.28688,2.54643,2.64233,2.35712,2.01406,1.80552,1.76762,1.7629,1.76781,1.7761,1.77658,2.39021,1.82675,1.84808,1.84615,1.86605,1.91954,1.98129,1.96035
Italy,ITA,0.0,0.66838,0.67662,0.72955,0.82262,0.84211,0.7773,0.72378,0.63174,0.56606,0.52888,0.46645,0.56771,0.67819,0.65439,0.59725,0.49885,0.42472,0.35631,0.28915,0.206,0.12005,0.07408,0.03629,0.02235,0.0289,0.00545,0.01021,0.04832,0.07501,0.08371,0.06923,0.06792,0.06114,0.02037,0.00159,0.0281,0.05291,0.02877,0.01682,0.0453,0.05617,0.14892,0.44451,0.64718,0.49139,0.30056,0.50493,0.66247,0.45561,0.30759,0.17198,0.26954,1.15925,0.9175,-0.09638,-0.16988
Jamaica,JAM,0.0,1.37538,1.52835,1.60647,1.57743,1.47815,1.35749,1.27245,1.24327,1.29414,1.39481,1.51509,1.60571,1.63373,1.5805,1.47567,1.33955,1.23139,1.19789,1.26824,1.39963,1.56319,1.67624,1.67251,1.51288,1.25572,0.96518,0.72808,0.5884,0.58641,0.68177,0.79964,0.88626,0.95164,0.97974,0.97836,0.97897,0.98314,0.96122,0.90821,0.83316,0.75059,0.67603,0.61426,0.57331,0.54851,0.52432,0.50049,0.49185,0.5006,0.52166,0.5489,0.57173,0.58156,0.57299,0.55097,0.52497
Jordan,JOR,0.0,4.28845,3.69579,3.83914,4.84957,6.25923,7.66198,8.46563,8.42166,7.52635,6.22559,4.97816,4.04879,3.36674,2.99771,2.8565,2.73427,2.61177,2.65245,2.87085,3.19921,3.58802,3.92489,4.12208,4.14475,4.06726,3.89714,3.79076,3.90642,4.29075,4.78353,5.31372,5.61459,5.4758,4.85014,3.96718,3.09005,2.41494,1.94918,1.76006,1.7871,1.83457,1.90175,2.16766,2.65515,3.26828,3.84332,4.30774,4.70277,5.00906,5.20477,5.38289,5.43159,5.17291,4.58358,3.81124,3.02809
Japan,JPN,0.0,2.60619,0.93199,1.01743,1.04194,1.07469,0.91306,0.93261,0.33303,2.06732,1.13052,1.28738,1.40078,0.82781,1.90896,1.6011,0.73962,0.96368,0.90488,0.84241,0.78401,0.73882,0.67854,0.68151,0.63441,0.61137,0.6093,0.49183,0.42664,0.40939,0.34137,0.31036,0.24824,0.24682,0.34069,0.38179,0.25319,0.23827,0.27173,0.18259,0.16728,0.24095,0.23253,0.21398,0.03366,0.00939,0.06337,0.11491,0.04843,-0.01249,0.01796,-0.18523,-0.15971,-0.14427,-0.13269,-0.10612,-0.11528
Kazakhstan,KAZ,0.0,4.091,3.86201,3.56974,3.21292,2.82691,2.42469,2.06507,1.80598,1.67624,1.63598,1.62882,1.60047,1.54053,1.43028,1.2912,1.14584,1.03235,0.9725,0.98261,1.03971,1.09383,1.12461,1.1516,1.17006,1.16972,1.18619,1.17101,1.03428,0.26805,0.60434,0.62503,-0.06935,-0.66328,-1.45085,-1.75226,-1.51456,-1.57996,-1.72609,-0.95251,-0.30055,-0.17007,0.00413,0.3364,0.69492,0.88889,1.05766,1.14386,1.21837,2.637,1.41327,1.43151,1.40868,1.43945,1.47268,1.46148,1.42205
Kenya,KEN,0.0,3.12329,3.16408,3.20359,3.24173,3.27959,3.31552,3.35413,3.40082,3.45742,3.51844,3.57774,3.63021,3.67546,3.7121,3.74156,3.7613,3.7772,3.79672,3.82203,3.84602,3.86343,3.86511,3.84605,3.80394,3.74528,3.68182,3.61691,3.54488,3.46647,3.38435,3.3047,3.22761,3.14873,3.06804,2.98926,2.91429,2.84893,2.79852,2.76555,2.74598,2.72803,2.71239,2.7096,2.7208,2.73923,2.75791,2.76856,2.76725,2.75085,2.72259,2.69373,2.6627,2.61852,2.55944,2.49194,2.42114
Kyrgyz Republic,KGZ,0.0,3.77625,3.37774,3.38344,3.32481,3.07802,3.13685,3.01221,2.94541,2.67822,2.22395,2.08626,2.15703,2.10197,2.19837,2.1025,1.99372,1.92263,1.82902,1.84404,1.82447,1.87321,1.97452,2.07968,2.01433,1.86936,1.89163,1.90236,1.76496,2.09018,1.92448,1.63531,1.15382,0.02879,-0.03543,0.9983,1.48009,1.4585,1.53404,1.48607,1.19113,0.94886,0.9179,1.04844,1.21011,1.12786,1.07505,0.95359,0.95022,1.20727,1.19286,1.21689,1.66524,1.98474,2.00611,2.05903,2.03722
Cambodia,KHM,0.0,2.59767,2.6127,2.54113,2.36311,2.12137,1.80569,1.52102,1.39359,1.47635,1.67117,2.02424,2.25001,1.99483,1.12262,-0.11807,-1.60445,-2.85816,-3.37447,-2.72269,-1.13832,0.83435,2.48672,3.55182,3.80206,3.52251,3.13973,2.9352,2.85976,2.98286,3.2183,3.43536,3.53854,3.54057,3.42261,3.22559,3.0205,2.83378,2.63701,2.43509,2.23605,2.03722,1.8554,1.71368,1.6226,1.57092,1.52786,1.4895,1.4793,1.49959,1.53921,1.58882,1.63043,1.64985,1.63808,1.60371,1.56523
Kiribati,KIR,0.0,2.46204,2.46066,2.41284,2.3648,2.24342,2.1415,2.05117,1.93502,1.81476,1.74332,1.6077,1.52733,1.45395,1.446,1.4272,1.45899,1.49087,1.49327,1.45248,1.42663,1.34502,1.29433,1.37989,1.62443,1.96014,2.34622,2.62608,2.70083,2.52118,2.1599,1.76879,1.4469,1.26263,1.2521,1.36407,1.5068,1.61422,1.69285,1.72133,1.70168,1.70699,1.68178,1.7373,1.85581,1.99762,2.16221,2.28857,2.288,2.17244,1.95928,1.73465,1.55571,1.41886,1.38164,1.39708,1.42672
"Korea, Rep.",KOR,0.0,2.96724,2.85932,2.78482,2.61539,2.54215,2.51439,2.33501,2.32035,2.26343,2.18417,1.97132,1.876,1.76829,1.71271,1.682,1.59656,1.55904,1.5192,1.51687,1.55846,1.5602,1.54547,1.47422,1.23402,0.98457,0.99472,0.98513,0.97919,0.98909,0.98513,0.98979,1.03916,1.01582,1.00616,1.0062,0.95278,0.93771,0.72187,0.71079,0.83618,0.76724,0.57796,0.51832,0.39633,0.212,0.5252,0.50523,0.75932,0.51468,0.49823,0.76897,0.52571,0.45522,0.62815,0.52729,0.39685
Kuwait,KWT,0.0,11.08815,11.54144,11.57508,11.26271,10.75645,10.28414,9.82276,9.21844,8.48999,7.74349,7.02671,6.45751,6.11484,6.0139,6.04674,6.08857,6.04995,5.93062,5.71662,5.44995,5.03338,4.63704,4.49552,4.65735,4.90879,5.44121,5.6548,4.83001,2.80663,0.12258,-3.10437,0.0,0.0,0.0,0.0,1.2965,4.99931,6.82842,6.37407,4.67899,2.8041,1.59026,1.14591,1.78203,3.11861,4.45711,5.34589,5.89276,6.02828,5.87959,5.72161,5.54985,5.16528,4.56107,3.84421,3.1131
Latin America & Caribbean (excluding high income),LAC,0.0,2.82917,2.83589,2.82842,2.80391,2.76747,2.72836,2.69041,2.65083,2.61065,2.57075,2.5302,2.49095,2.45619,2.42697,2.4015,2.3754,2.34921,2.32709,2.30959,2.29382,2.27856,2.25894,2.22948,2.1884,2.13955,2.08872,2.03997,1.99286,1.94858,1.90622,1.86279,1.8185,1.77655,1.73808,1.70188,1.66734,1.63156,1.59172,1.54516,1.49595,1.4442,1.3943,1.34907,1.31197,1.2802,1.24941,1.2191,1.19238,1.16962,1.13003,1.1412,1.12064,1.09695,1.06789,1.03541,1.00143
Lao PDR,LAO,0.0,2.30461,2.31281,2.32411,2.33838,2.35511,2.34787,2.33895,2.37188,2.45631,2.56167,2.70944,2.80491,2.72393,2.42567,2.00624,1.54123,1.1827,1.04688,1.20717,1.57195,1.98204,2.31475,2.57483,2.72515,2.79312,2.84164,2.89204,2.90901,2.89331,2.84936,2.79639,2.72811,2.62272,2.47776,2.30931,2.13757,1.98217,1.84974,1.74849,1.67356,1.60033,1.53475,1.50671,1.52275,1.56774,1.6279,1.67715,1.69577,1.67287,1.62197,1.56237,1.51601,1.49048,1.49387,1.51574,1.54094
Lebanon,LBN,0.0,3.25288,3.20235,3.05392,2.79327,2.47477,2.0924,1.76845,1.64336,1.77871,2.0664,2.43431,2.6737,2.61688,2.18531,1.52456,0.79878,0.20523,-0.17446,-0.24298,-0.07618,0.20732,0.45523,0.6095,0.60767,0.52707,0.33417,0.26602,0.62455,1.54371,2.77092,4.14617,5.15053,5.37893,4.73,3.60765,2.30531,1.31405,0.95475,1.458,2.50356,3.78465,4.67965,4.81204,4.04181,2.79222,1.28965,0.15936,-0.05462,1.00828,2.86798,4.91033,6.26388,6.56795,5.71377,4.22519,2.6949
Libya,LBY,0.0,3.3707,3.4601,3.56962,3.70449,3.85102,3.98001,4.08436,4.1716,4.24294,4.29564,4.33938,4.36206,4.34115,4.27362,4.17855,4.05835,3.94836,3.88282,3.87275,3.88691,3.90822,3.8865,3.78431,3.58736,3.33516,3.07117,2.84134,2.65856,2.53807,2.45796,2.39589,2.31966,2.21671,2.07587,1.91614,1.75014,1.6119,1.52741,1.5115,1.54162,1.58055,1.60088,1.60443,1.5817,1.53729,1.51059,1.48237,1.39547,1.23413,1.03278,0.79993,0.61135,0.54908,0.65726,0.8807,1.14403
St. Lucia,LCA,0.0,1.12964,1.28693,1.42626,1.51722,1.57051,1.6312,1.67449,1.66671,1.53417,1.37264,1.17748,1.00494,0.94557,0.993,1.13386,1.30499,1.44627,1.51048,1.50608,1.44131,1.35554,1.29609,1.2942,1.40003,1.55829,1.73154,1.85655,1.90072,1.79901,1.63038,1.42081,1.25288,1.15652,1.16053,1.22418,1.32837,1.38719,1.38717,1.28177,1.11253,0.92091,0.76393,0.71143,0.7979,0.98453,1.19467,1.3561,1.40503,1.29154,1.07651,0.8346,0.6258,0.48961,0.44012,0.46444,0.50007
Latin America & Caribbean,LCN,0.0,2.76752,2.77555,2.769,2.73868,2.69737,2.6532,2.61062,2.57125,2.53344,2.49866,2.46481,2.42895,2.39831,2.37067,2.34488,2.31885,2.29224,2.27211,2.25424,2.23961,2.2232,2.20409,2.17613,2.13824,2.09365,2.0469,2.00169,1.95793,1.9169,1.87824,1.83598,1.79406,1.75554,1.71806,1.68129,1.64762,1.60973,1.57252,1.51866,1.4681,1.41671,1.36786,1.32401,1.28844,1.25797,1.22791,1.19889,1.1739,1.1523,1.11453,1.11979,1.09929,1.07811,1.05034,1.02271,0.99428
Least developed countries: UN classification,LDC,0.0,2.32631,2.35139,2.3848,2.42959,2.47818,2.53107,2.57063,2.57714,2.54327,2.48558,2.42011,2.37095,2.34923,2.36379,2.40255,2.44716,2.48346,2.51111,2.526,2.53286,2.53867,2.54955,2.56573,2.58883,2.616,2.63869,2.65752,2.68003,2.70709,2.73387,2.76269,2.78102,2.77303,2.73343,2.67465,2.60826,2.55246,2.5179,2.51138,2.52229,2.53908,2.54611,2.53618,2.50403,2.45884,2.41094,2.37321,2.35111,2.34912,2.36042,2.37354,2.38159,2.38663,2.38683,2.38297,2.37798
Low income,LIC,0.0,2.23601,2.24381,2.27354,2.33349,2.41069,2.48907,2.5505,2.58884,2.59824,2.58781,2.57109,2.55837,2.54951,2.54763,2.54964,2.55629,2.55929,2.54956,2.52403,2.49143,2.45841,2.43918,2.44411,2.47889,2.53426,2.58761,2.63607,2.6951,2.7652,2.8373,2.91545,2.97706,2.99339,2.95506,2.88399,2.8017,2.73877,2.71125,2.72995,2.7775,2.82632,2.85878,2.87879,2.88182,2.87141,2.86318,2.85305,2.82311,2.77019,2.70504,2.63642,2.58026,2.54732,2.54385,2.56044,2.57716
Sri Lanka,LKA,0.0,2.37337,2.35101,2.34221,2.35436,2.37566,2.39969,2.40463,2.37305,2.2968,2.19261,2.07732,1.97606,1.90302,1.86818,1.858,1.85653,1.84261,1.80651,1.74049,1.6562,1.56392,1.48424,1.43117,1.41344,1.4182,1.42754,1.42255,1.39753,1.34511,1.27219,1.20453,1.14023,1.05438,0.94202,0.81699,0.67946,0.56253,0.506,0.53017,0.61066,0.71176,0.79397,0.84393,0.84492,0.81083,0.76953,0.7389,0.7128,0.69575,0.68455,0.67355,0.12899,0.7803,0.93321,0.91981,1.10498
Lower middle income,LMC,0.0,2.24665,2.27203,2.29093,2.30136,2.30532,2.30797,2.31067,2.31412,2.31877,2.32421,2.33023,2.33695,2.34491,2.35536,2.36663,2.37497,2.3827,2.39624,2.41714,2.44057,2.46578,2.47361,2.4766,2.46318,2.43546,2.40755,2.37851,2.3449,2.30721,2.37725,2.20973,2.16914,2.1181,2.06345,2.02451,1.99495,1.96275,1.92438,1.87943,1.84179,1.79993,1.76543,1.73581,1.71019,1.68745,1.66736,1.64915,1.63091,1.61226,1.60393,1.58156,1.54571,1.53347,1.51385,1.50049,1.48349
Low & middle income,LMY,0.0,1.31075,1.8768,2.36715,2.33292,2.353,2.44676,2.38417,2.39636,2.43346,2.437,2.43076,2.34183,2.28755,2.22172,2.13104,2.07044,2.01532,2.01051,2.01795,2.00683,2.02509,2.08162,2.07234,2.03262,2.03121,2.04817,2.06224,2.04019,1.98779,1.97292,1.87553,1.80613,1.7504,1.70898,1.66573,1.6338,1.60531,1.56422,1.51569,1.48141,1.44811,1.4195,1.39768,1.3805,1.36801,1.35135,1.33727,1.33219,1.32864,1.31928,1.31641,1.30832,1.30663,1.29869,1.2877,1.28162
Lesotho,LSO,0.0,1.8484,1.8869,1.92817,1.97859,2.03099,2.09095,2.15116,2.20075,2.23412,2.26239,2.27611,2.2991,2.36555,2.48563,2.63231,2.78052,2.89155,2.94086,2.91819,2.84462,2.76274,2.69016,2.60543,2.51255,2.41671,2.30341,2.19775,2.14435,2.15726,2.20665,2.25133,2.2553,2.21681,2.12237,1.98277,1.86251,1.72993,1.48643,1.10599,0.64518,0.14433,-0.29078,-0.56722,-0.61666,-0.49105,-0.30983,-0.15173,0.01042,0.15096,0.27348,0.41037,0.55753,0.66917,0.73272,0.75974,0.7731
Late-demographic dividend,LTE,0.0,0.21711,1.33204,2.33068,2.23983,2.25309,2.43421,2.30715,2.31835,2.38085,2.37684,2.36165,2.18542,2.0694,1.92838,1.73822,1.6052,1.47715,1.45248,1.44512,1.3977,1.41387,1.52812,1.50311,1.42723,1.44905,1.51322,1.57301,1.55594,1.48066,1.3835,1.30132,1.07537,1.11502,1.07862,1.10826,0.98927,0.96513,0.91798,0.84679,0.7643,0.72111,0.67402,0.65356,0.6437,0.64553,0.63583,0.61832,0.623,0.6312,0.59903,0.59616,0.5972,0.60563,0.61118,0.60619,0.62311
Luxembourg,LUX,0.0,0.91153,1.22493,1.03901,1.1199,1.13767,0.71988,0.3289,0.2549,0.49009,0.49389,0.95366,1.21304,1.10467,1.30406,1.09245,0.49494,0.17366,0.17944,0.23425,0.35598,0.29477,0.08211,0.02653,0.10279,0.19326,0.44867,0.64808,0.72561,0.97263,1.25175,1.33968,1.32835,1.34239,1.36184,1.40474,1.36114,1.2535,1.24387,1.35062,1.34408,1.19046,1.04766,1.2152,1.42133,1.53005,1.59505,1.54439,1.7875,1.85178,1.82541,2.22266,2.40154,2.31118,2.35698,2.35995,2.15531
"Macao SAR, China",MAC,0.0,1.57932,3.30108,4.47432,4.93263,4.87358,4.78647,4.68513,4.1994,3.30902,2.19912,1.02803,0.01166,-0.7343,-1.08382,-1.09362,-1.0622,-1.00767,-0.63877,0.11432,1.11128,2.20263,3.1487,3.81738,4.12445,4.17222,4.1754,4.17073,4.00497,3.67569,3.25927,2.81565,2.42631,2.15377,2.0319,2.02153,2.01834,2.00806,2.03813,2.11771,2.22164,2.34636,2.45468,2.4961,2.45397,2.35978,2.24059,2.14611,2.10412,2.14305,2.22042,2.31643,2.36935,2.33634,2.19882,1.99236,1.76987
Morocco,MAR,0.0,3.05185,2.97871,2.88682,2.77472,2.65265,2.53391,2.42779,2.33472,2.258,2.19763,2.13974,2.09408,2.08407,2.1162,2.17576,2.23751,2.28832,2.33386,2.37031,2.39498,2.42021,2.43258,2.40637,2.33382,2.23132,2.11631,2.01145,1.92754,1.87338,1.83819,1.80936,1.76966,1.71134,1.62794,1.52964,1.43158,1.34609,1.27406,1.22006,1.18141,1.14867,1.12132,1.10781,1.10966,1.12381,1.13981,1.15864,1.19024,1.23619,1.28922,1.34654,1.39361,1.41523,1.40385,1.36884,1.32598
Madagascar,MDG,0.0,2.40631,2.43836,2.46932,2.49926,2.52864,2.55625,2.58402,2.61534,2.65053,2.68749,2.72318,2.75504,2.78254,2.80454,2.82194,2.83686,2.84981,2.86005,2.86793,2.87321,2.88117,2.88707,2.8836,2.86863,2.84859,2.82768,2.81576,2.82092,2.84671,2.8862,2.92429,2.95777,2.996,3.03872,3.08108,3.12164,3.15182,3.16206,3.14888,3.11971,3.08586,3.05349,3.01997,2.98668,2.9539,2.92116,2.88825,2.8556,2.82349,2.79267,2.76189,2.73397,2.71321,2.701,2.69421,2.68818
Maldives,MDV,0.0,2.70287,2.75614,2.74989,2.65034,2.51086,2.32674,2.20314,2.22028,2.41929,2.7241,3.07352,3.34002,3.46333,3.38979,3.21269,2.99394,2.85299,2.8283,2.97715,3.20749,3.44776,3.61289,3.69478,3.67967,3.59181,3.48764,3.38832,3.27393,3.15535,3.02433,2.91161,2.79579,2.64805,2.43623,2.20845,1.9653,1.78161,1.73329,1.8717,2.1237,2.44239,2.71511,2.84738,2.79586,2.64506,2.43531,2.31865,2.44125,2.85475,3.43114,3.95667,4.306,4.51733,4.56741,4.47301,4.42836
Middle East & North Africa,MEA,0.0,2.71716,2.76103,2.75217,2.77785,2.78845,2.79319,2.85437,2.81059,2.80651,2.79788,2.76936,2.74441,2.78969,2.80621,2.85258,2.90402,2.9528,3.02086,3.12446,3.22155,3.30546,3.369,3.38665,3.34322,3.28698,3.20677,3.12637,3.02069,2.88732,3.56967,2.68716,1.76609,2.4284,2.30686,2.77026,2.07769,2.00333,1.93023,1.9085,1.90348,1.8934,1.88767,1.90814,1.95879,2.02456,2.09567,2.15259,2.18112,2.17962,2.12602,2.07988,2.03828,1.99109,1.94019,1.88775,1.82608
Mexico,MEX,0.0,3.11266,3.10596,3.10357,3.10759,3.11384,3.11455,3.10694,3.09448,3.07678,3.05289,3.0275,2.9948,2.94463,2.87444,2.79185,2.70473,2.62312,2.55181,2.49445,2.44621,2.40044,2.35089,2.29636,2.23498,2.1697,2.10398,2.04215,1.986,1.9371,1.89313,1.85244,1.81074,1.76475,1.7127,1.6576,1.60574,1.55944,1.51609,1.47621,1.44109,1.40396,1.37301,1.36379,1.38147,1.41582,1.45621,1.48606,1.49537,1.47676,1.43814,1.39479,1.35529,1.31556,1.27768,1.24118,1.20325
Middle income,MIC,0.0,1.24767,1.85154,2.37362,2.33289,2.34901,2.44384,2.37267,2.38303,2.42203,2.42652,2.421,2.32673,2.26925,2.1989,2.10161,2.03614,1.97673,1.97204,1.98163,1.97187,1.99367,2.05558,2.04516,1.99986,1.99411,2.00817,2.01946,1.99107,1.92907,1.9071,1.79562,1.71517,1.65264,1.60968,1.56736,1.53828,1.51145,1.46808,1.41267,1.37003,1.32802,1.29224,1.2647,1.24356,1.22866,1.20894,1.19215,1.1871,1.18609,1.18011,1.18184,1.17679,1.17655,1.16637,1.15061,1.14013
North Macedonia,MKD,0.0,1.26737,1.28229,1.32307,1.39206,1.47341,1.58011,1.66416,1.65534,1.52768,1.32534,1.08205,0.8834,0.79655,0.86718,1.03764,1.24249,1.38809,1.42779,1.32427,1.12248,0.89676,0.70382,0.54331,0.43245,0.35991,0.30254,0.238,0.16245,0.06798,-0.03216,-0.14668,-0.2332,-0.23314,-0.11725,0.07813,0.31168,0.50915,0.62114,0.61128,0.51365,0.39351,0.29748,0.21929,0.17623,0.15666,0.13862,0.11118,0.09132,0.08346,0.08223,0.08428,0.08638,0.08621,0.08224,0.07472,0.06812
