Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Lebanon,LBN,63.267,63.575,63.871,64.157,64.435,64.709,64.982,65.255,65.528,65.8,66.067,66.323,66.565,66.789,66.995,67.183,67.352,67.508,67.657,67.804,67.955,68.115,68.287,68.475,68.681,68.904,69.143,69.394,69.656,69.93,70.222,70.537,70.878,71.248,71.646,72.071,72.522,72.991,73.473,73.959,74.447,74.934,75.418,75.892,76.351,76.786,77.187,77.553,77.881,78.173,78.43,78.656,78.86,79.05,79.231,79.409,79.584
Libya,LBY,42.609,44.211,45.833,47.415,48.914,50.303,51.581,52.778,53.921,55.011,56.052,57.046,57.995,58.902,59.77,60.6,61.393,62.15,62.869,63.548,64.185,64.771,65.306,65.793,66.235,66.644,67.034,67.413,67.789,68.16,68.522,68.864,69.172,69.439,69.664,69.85,70.0,70.127,70.241,70.352,70.473,70.616,70.783,70.97,71.17,71.362,71.521,71.629,71.681,71.679,71.643,71.598,71.574,71.592,71.659,71.776,71.934
St. Lucia,LCA,57.329,58.13,58.872,59.531,60.104,60.602,61.052,61.494,61.962,62.468,63.017,63.604,64.21,64.818,65.422,66.02,66.615,67.207,67.791,68.354,68.88,69.348,69.747,70.074,70.329,70.521,70.668,70.789,70.9,71.008,71.108,71.187,71.235,71.248,71.235,71.209,71.186,71.184,71.221,71.307,71.456,71.676,71.958,72.287,72.652,73.028,73.393,73.728,74.02,74.265,74.465,74.633,74.788,74.947,75.117,75.3,75.496
Latin America & Caribbean,LCN,56.054,56.536,57.001,57.448,57.879,58.3,58.716,59.132,59.552,59.976,60.402,60.828,61.247,61.654,62.05,62.433,62.809,63.181,63.552,63.924,64.296,64.666,65.033,65.391,65.744,66.091,66.432,66.77,67.106,67.443,67.786,68.141,68.508,68.886,69.274,69.668,70.062,70.449,70.824,71.183,71.53,71.85,72.156,72.443,72.718,72.983,73.24,73.491,73.735,73.98,74.222,74.459,74.688,74.911,75.127,75.335,75.54
Least developed countries: UN classification,LDC,40.236,40.711,41.195,41.687,42.181,42.657,43.089,43.462,43.77,44.016,44.223,44.422,44.646,44.92,45.256,45.663,46.137,46.653,47.181,47.695,48.18,48.634,49.067,49.486,49.891,50.274,50.623,50.936,51.214,51.469,51.721,51.993,52.3,52.646,53.023,53.424,53.848,54.291,54.752,55.23,55.729,56.257,56.818,57.41,58.029,58.666,59.314,59.96,60.592,61.202,61.779,62.317,62.816,63.278,63.702,64.09,64.445
Low income,LIC,39.094,39.506,39.913,40.326,40.749,41.188,41.64,42.099,42.559,43.016,43.468,43.914,44.354,44.786,45.208,45.614,46.0,46.366,46.714,47.05,47.379,47.707,48.038,48.368,48.693,48.998,49.268,49.489,49.656,49.781,49.882,49.984,50.107,50.257,50.429,50.625,50.856,51.137,51.478,51.884,52.359,52.906,53.519,54.185,54.894,55.632,56.389,57.151,57.902,58.63,59.321,59.966,60.567,61.125,61.638,62.108,62.537
Sri Lanka,LKA,59.369,59.769,60.177,60.611,61.078,61.579,62.104,62.631,63.144,63.634,64.097,64.528,64.934,65.321,65.694,66.067,66.459,66.874,67.308,67.751,68.171,68.529,68.801,68.975,69.058,69.079,69.086,69.121,69.209,69.351,69.511,69.628,69.66,69.593,69.452,69.31,69.267,69.399,69.744,70.296,71.002,71.775,72.511,73.128,73.593,73.896,74.059,74.144,74.207,74.27,74.352,74.462,74.593,74.741,74.906,75.088,75.284
Lower middle income,LMC,45.527,46.126,46.721,47.312,47.897,48.468,49.014,49.529,50.011,50.465,50.903,51.344,51.802,52.286,52.797,53.332,53.88,54.426,54.953,55.452,55.915,56.35,56.745,57.12,57.478,57.823,58.161,58.512,58.845,59.188,59.53,59.846,60.201,60.532,60.856,61.176,61.502,61.835,62.168,62.487,62.791,63.116,63.437,63.768,64.108,64.454,64.814,65.178,65.539,65.909,66.267,66.599,66.904,67.192,67.456,67.702,67.937
Low & middle income,LMY,47.296,47.817,48.418,49.125,49.945,50.847,51.783,52.705,53.576,54.364,55.088,55.736,56.321,56.891,57.443,57.948,58.446,58.916,59.358,59.752,60.13,60.49,60.839,61.15,61.436,61.754,62.096,62.376,62.636,62.877,63.106,63.326,63.492,63.65,63.864,64.11,64.401,64.716,65.01,65.281,65.581,65.896,66.205,66.524,66.861,67.184,67.542,67.888,68.216,68.558,68.868,69.181,69.463,69.733,69.974,70.203,70.42
Lesotho,LSO,46.602,47.089,47.501,47.829,48.08,48.264,48.401,48.522,48.656,48.822,49.037,49.309,49.634,50.006,50.426,50.896,51.418,51.985,52.582,53.196,53.807,54.396,54.949,55.462,55.931,56.395,56.905,57.48,58.098,58.708,59.206,59.464,59.394,58.944,58.112,56.902,55.351,53.584,51.75,49.971,48.405,47.195,46.394,46.021,46.078,46.521,47.266,48.171,49.112,50.014,50.826,51.53,52.158,52.738,53.268,53.745,54.174
Late-demographic dividend,LTE,50.245,50.748,51.389,52.262,53.368,54.671,56.046,57.401,58.686,59.788,60.769,61.59,62.314,62.981,63.628,64.158,64.706,65.213,65.683,66.092,66.474,66.866,67.229,67.506,67.732,68.02,68.378,68.58,68.769,68.906,69.04,69.162,69.186,69.193,69.322,69.542,69.873,70.229,70.575,70.862,71.217,71.599,71.958,72.311,72.679,72.988,73.348,73.662,73.93,74.217,74.443,74.714,74.927,75.148,75.343,75.53,75.716
Luxembourg,LUX,68.446,68.738,68.998,69.223,69.411,69.561,69.674,69.761,69.835,69.905,69.983,70.081,70.205,70.358,70.543,70.758,70.999,71.256,71.522,71.794,72.073,72.358,72.653,72.959,73.272,73.586,73.895,74.194,74.48,74.752,75.01,75.463,75.771,75.712,76.371,76.512,76.52,76.88,77.017,77.771,77.873,77.824,77.966,77.727,79.122,79.432,79.288,79.383,80.539,80.637,80.632,80.988,81.393,81.8,82.229,82.293,82.293
"Macao SAR, China",MAC,64.828,65.301,65.757,66.199,66.629,67.055,67.486,67.928,68.388,68.865,69.36,69.869,70.384,70.897,71.4,71.887,72.352,72.793,73.209,73.602,73.974,74.33,74.677,75.02,75.362,75.702,76.036,76.363,76.68,76.99,77.296,77.607,77.926,78.253,78.588,78.925,79.256,79.573,79.872,80.15,80.407,80.645,80.87,81.089,81.304,81.523,81.748,81.981,82.22,82.462,82.704,82.937,83.155,83.355,83.536,83.7,83.849
Morocco,MAR,48.458,48.88,49.307,49.738,50.168,50.593,51.009,51.413,51.808,52.195,52.572,52.94,53.305,53.676,54.066,54.492,54.976,55.525,56.141,56.823,57.56,58.339,59.139,59.937,60.717,61.469,62.189,62.878,63.536,64.158,64.733,65.253,65.716,66.129,66.502,66.848,67.184,67.526,67.889,68.284,68.722,69.209,69.738,70.296,70.873,71.456,72.029,72.58,73.097,73.572,73.999,74.377,74.717,75.026,75.309,75.573,75.821
Madagascar,MDG,39.962,40.444,40.924,41.401,41.876,42.351,42.828,43.31,43.796,44.283,44.771,45.257,45.735,46.203,46.656,47.094,47.517,47.926,48.317,48.683,49.005,49.26,49.442,49.56,49.634,49.694,49.781,49.932,50.176,50.53,51.003,51.595,52.278,53.022,53.808,54.616,55.43,56.239,57.028,57.782,58.485,59.129,59.717,60.256,60.752,61.212,61.65,62.079,62.509,62.944,63.388,63.836,64.28,64.713,65.133,65.539,65.932
Maldives,MDV,37.397,37.995,38.626,39.281,39.956,40.643,41.339,42.046,42.764,43.495,44.241,45.009,45.803,46.624,47.474,48.355,49.271,50.215,51.18,52.154,53.12,54.061,54.964,55.826,56.648,57.437,58.208,58.98,59.766,60.573,61.399,62.237,63.077,63.911,64.739,65.568,66.408,67.267,68.144,69.035,69.936,70.842,71.737,72.603,73.418,74.151,74.771,75.269,75.648,75.92,76.112,76.259,76.401,76.571,76.783,77.042,77.339
Middle East & North Africa,MEA,46.696,47.785,48.374,48.465,49.059,49.652,50.706,51.261,51.805,52.354,52.927,53.537,54.163,54.859,55.564,56.268,56.929,57.49,57.968,58.373,58.745,59.141,59.604,60.189,60.888,61.693,62.551,63.428,64.245,65.046,65.755,66.358,66.838,67.327,67.763,68.184,68.555,68.886,69.199,69.505,69.796,70.079,70.344,70.604,70.865,71.112,71.363,71.599,71.834,72.06,72.272,72.474,72.675,72.885,73.088,73.285,73.491
Mexico,MEX,57.082,57.674,58.199,58.662,59.076,59.454,59.814,60.172,60.544,60.94,61.369,61.837,62.334,62.852,63.385,63.928,64.474,65.016,65.548,66.064,66.562,67.04,67.501,67.949,68.385,68.81,69.226,69.635,70.039,70.438,70.836,71.235,71.633,72.029,72.418,72.796,73.158,73.498,73.814,74.103,74.364,74.598,74.809,75.002,75.18,75.347,75.505,75.656,75.802,75.948,76.096,76.251,76.412,76.579,76.753,76.933,77.118
Middle income,MIC,47.895,48.43,49.048,49.776,50.625,51.561,52.533,53.49,54.393,55.207,55.953,56.616,57.214,57.797,58.362,58.877,59.389,59.871,60.324,60.728,61.114,61.481,61.834,62.147,62.435,62.758,63.112,63.402,63.676,63.935,64.184,64.422,64.606,64.779,65.012,65.276,65.586,65.916,66.223,66.498,66.796,67.107,67.405,67.711,68.03,68.33,68.665,68.987,69.288,69.606,69.892,70.185,70.447,70.7,70.925,71.142,71.349
"Macedonia, FYR",MKD,60.633,61.259,61.87,62.469,63.06,63.642,64.216,64.775,65.313,65.824,66.301,66.736,67.128,67.474,67.773,68.02,68.212,68.355,68.462,68.549,68.64,68.764,68.936,69.162,69.442,69.76,70.094,70.414,70.7,70.945,71.152,71.331,71.502,71.68,71.871,72.08,72.309,72.55,72.795,73.038,73.267,73.47,73.642,73.782,73.893,73.986,74.077,74.18,74.305,74.457,74.632,74.824,75.019,75.207,75.384,75.549,75.703
Mali,MLI,28.199,28.345,28.535,28.782,29.097,29.489,29.959,30.496,31.086,31.72,32.388,33.078,33.782,34.493,35.205,35.921,36.645,37.385,38.142,38.909,39.677,40.435,41.173,41.879,42.545,43.17,43.759,44.315,44.838,45.323,45.746,46.076,46.305,46.445,46.52,46.573,46.658,46.823,47.103,47.515,48.069,48.758,49.54,50.373,51.224,52.057,52.839,53.553,54.193,54.756,55.249,55.694,56.122,56.556,57.007,57.478,57.966
Malta,MLT,68.595,68.887,69.174,69.455,69.733,70.008,70.279,70.547,70.812,71.073,71.33,71.585,71.836,72.085,72.33,72.574,72.815,73.053,73.289,73.522,73.753,73.981,74.208,74.431,74.651,74.869,75.086,75.3,75.513,75.725,75.936,76.145,76.352,76.556,76.758,77.141,77.141,77.59,77.388,77.3,78.2,78.844,78.739,78.546,79.254,79.3,79.439,79.793,79.637,80.241,81.398,80.746,80.746,81.746,81.946,81.798,81.798
Middle East & North Africa (excluding high income),MNA,46.632,47.221,47.808,48.394,48.983,49.571,50.15,50.714,51.265,51.808,52.36,52.944,53.571,54.237,54.932,55.617,56.245,56.786,57.232,57.596,57.925,58.284,58.733,59.31,60.021,60.85,61.758,62.682,63.566,64.382,65.133,65.76,66.311,66.804,67.249,67.653,68.021,68.36,68.677,68.977,69.266,69.546,69.82,70.086,70.348,70.605,70.857,71.099,71.329,71.546,71.755,71.959,72.164,72.371,72.579,72.786,72.992
Mongolia,MNG,48.392,49.304,50.185,51.012,51.771,52.461,53.098,53.702,54.285,54.845,55.364,55.819,56.192,56.477,56.676,56.796,56.848,56.86,56.861,56.875,56.936,57.074,57.295,57.595,57.968,58.392,58.836,59.266,59.655,59.992,60.268,60.486,60.67,60.841,61.015,61.211,61.447,61.73,62.063,62.446,62.869,63.319,63.777,64.23,64.671,65.104,65.539,65.987,66.449,66.92,67.383,67.82,68.215,68.558,68.847,69.087,69.287
Mozambique,MOZ,35.026,35.49,35.936,36.363,36.773,37.174,37.573,37.98,38.397,38.826,39.271,39.735,40.21,40.679,41.125,41.512,41.804,41.983,42.05,42.017,41.913,41.778,41.66,41.597,41.61,41.705,41.872,42.085,42.327,42.6,42.915,43.293,43.745,44.272,44.862,45.491,46.124,46.736,47.309,47.841,48.348,48.859,49.406,50.007,50.663,51.362,52.079,52.785,53.459,54.096,54.7,55.288,55.878,56.483,57.099,57.714,58.311
Mauritania,MRT,43.488,44.171,44.835,45.472,46.077,46.648,47.184,47.694,48.185,48.662,49.13,49.59,50.046,50.504,50.969,51.453,51.966,52.511,53.084,53.678,54.28,54.876,55.45,55.986,56.476,56.912,57.293,57.625,57.919,58.18,58.415,58.633,58.839,59.039,59.233,59.419,59.587,59.733,59.855,59.957,60.049,60.143,60.25,60.381,60.539,60.729,60.952,61.199,61.461,61.73,61.997,62.253,62.492,62.711,62.907,63.082,63.238
Mauritius,MUS,58.745,59.748,60.627,61.358,61.935,62.358,62.639,62.815,62.932,63.02,63.118,63.253,63.44,63.686,64.0,64.391,64.856,65.372,65.913,66.456,66.965,67.407,67.765,68.038,68.23,68.371,68.499,68.656,68.863,69.124,69.405,69.956,70.059,70.107,70.159,70.326,70.323,70.405,70.607,70.961,71.663,71.766,71.966,72.121,72.277,72.432,72.432,72.571,72.571,72.882,72.967,73.267,73.863,74.017,74.194,74.353,74.395
Malawi,MWI,37.805,38.031,38.249,38.458,38.664,38.881,39.127,39.415,39.75,40.134,40.558,41.011,41.475,41.932,42.376,42.802,43.215,43.621,44.02,44.408,44.776,45.112,45.411,45.668,45.882,46.055,46.196,46.313,46.414,46.503,46.576,46.627,46.65,46.647,46.627,46.585,46.516,46.434,46.369,46.355,46.45,46.71,47.169,47.843,48.735,49.846,51.163,52.63,54.177,55.745,57.263,58.667,59.927,61.02,61.932,62.661,63.223
Malaysia,MYS,59.466,60.044,60.605,61.148,61.672,62.176,62.661,63.128,63.581,64.019,64.445,64.857,65.256,65.643,66.019,66.383,66.736,67.078,67.41,67.732,68.044,68.348,68.643,68.93,69.21,69.482,69.746,70.002,70.251,70.492,70.727,70.955,71.177,71.394,71.605,71.813,72.019,72.222,72.422,72.616,72.8,72.966,73.113,73.242,73.356,73.463,73.577,73.704,73.852,74.022,74.21,74.408,74.606,74.797,74.976,75.143,75.3
North America,NAC,69.894,70.368,70.233,70.05,70.313,70.367,70.378,70.714,70.176,70.695,70.985,71.289,71.325,71.529,72.079,72.694,72.953,73.35,73.47,73.908,73.753,74.154,74.49,74.618,74.736,74.734,74.794,74.961,74.968,75.222,75.431,75.585,75.788,75.646,75.843,75.856,76.245,76.633,76.786,76.81,76.892,77.097,77.198,77.313,77.749,77.764,77.944,78.24,78.301,78.643,78.805,78.921,79.025,79.045,79.154,79.036,79.055
Namibia,NAM,46.91,47.535,48.145,48.74,49.32,49.879,50.411,50.917,51.4,51.869,52.338,52.83,53.354,53.914,54.503,55.102,55.684,56.224,56.708,57.135,57.521,57.892,58.275,58.685,59.122,59.584,60.063,60.533,60.957,61.307,61.539,61.614,61.518,61.247,60.806,60.192,59.407,58.495,57.517,56.533,55.608,54.798,54.145,53.693,53.48,53.563,53.983,54.712,55.697,56.883,58.189,59.527,60.815,61.982,62.981,63.782,64.388
New Caledonia,NCL,58.639,59.039,59.439,59.888,60.337,60.785,61.234,61.683,62.132,62.58,63.029,63.478,63.927,64.376,64.824,65.273,65.722,66.171,66.304,66.437,66.57,66.702,66.92,68.588,68.063,68.766,69.063,69.427,69.454,69.085,70.485,70.359,71.615,71.656,70.673,72.01,71.998,71.739,74.376,73.876,75.163,74.832,75.102,75.271,75.471,75.722,76.076,76.478,76.68,76.98,77.259,76.647,77.069,77.176,77.253,77.244,76.962
Niger,NER,35.045,35.131,35.212,35.288,35.359,35.428,35.496,35.571,35.657,35.76,35.884,36.032,36.204,36.403,36.634,36.905,37.227,37.6,38.02,38.48,38.962,39.45,39.927,40.385,40.821,41.24,41.654,42.079,42.531,43.015,43.54,44.108,44.711,45.343,45.996,46.659,47.323,47.979,48.622,49.253,49.874,50.494,51.123,51.77,52.436,53.127,53.849,54.593,55.35,56.105,56.838,57.528,58.16,58.727,59.228,59.667,60.058
Nigeria,NGA,36.975,37.43,37.87,38.289,38.689,39.07,39.439,39.807,40.182,40.568,40.97,41.391,41.827,42.275,42.728,43.186,43.646,44.103,44.546,44.962,45.331,45.635,45.866,46.021,46.104,46.125,46.099,46.046,45.988,45.937,45.898,45.873,45.855,45.843,45.841,45.852,45.877,45.921,45.992,46.101,46.266,46.509,46.834,47.24,47.717,48.246,48.802,49.356,49.887,50.385,50.847,51.279,51.699,52.121,52.549,52.985,53.428
Nicaragua,NIC,47.03,47.677,48.329,48.984,49.642,50.306,50.978,51.657,52.339,53.019,53.685,54.328,54.941,55.517,56.053,56.545,56.991,57.398,57.779,58.146,58.509,58.88,59.271,59.691,60.151,60.67,61.261,61.92,62.637,63.396,64.169,64.927,65.642,66.297,66.886,67.411,67.891,68.349,68.808,69.272,69.742,70.214,70.675,71.117,71.537,71.935,72.313,72.677,73.028,73.369,73.699,74.016,74.319,74.608,74.884,75.149,75.404
Netherlands,NLD,73.393,73.653,73.324,73.337,73.704,73.569,73.513,73.804,73.613,73.54,73.586,73.81,73.727,74.144,74.537,74.499,74.647,75.221,75.145,75.606,75.743,75.934,75.989,76.164,76.233,76.285,76.27,76.705,76.89,76.734,76.878,77.0,77.217,76.917,77.375,77.405,77.436,77.794,77.883,77.837,77.988,78.19,78.293,78.493,79.095,79.346,79.698,80.098,80.251,80.549,80.702,81.205,81.105,81.305,81.707,81.51,81.51
Norway,NOR,73.55,73.55,73.448,73.078,73.596,73.723,73.995,74.067,73.942,73.663,74.088,74.179,74.345,74.442,74.754,74.818,75.04,75.387,75.419,75.414,75.672,75.869,76.011,76.067,76.224,75.917,76.241,76.082,76.22,76.5,76.537,76.981,77.184,77.152,77.69,77.737,78.15,78.143,78.329,78.283,78.634,78.785,78.988,79.39,79.841,80.041,80.344,80.395,80.593,80.795,80.998,81.295,81.451,81.751,82.1,82.305,82.51
Nepal,NPL,35.197,35.561,35.981,36.455,36.976,37.537,38.125,38.729,39.339,39.946,40.544,41.129,41.706,42.28,42.855,43.434,44.023,44.627,45.25,45.895,46.562,47.249,47.954,48.673,49.408,50.162,50.938,51.738,52.561,53.403,54.26,55.125,55.992,56.852,57.699,58.529,59.341,60.134,60.909,61.661,62.386,63.082,63.745,64.376,64.973,65.537,66.066,66.565,67.036,67.484,67.914,68.329,68.732,69.126,69.511,69.887,70.253
New Zealand,NZL,71.237,70.985,71.232,71.28,71.329,71.227,71.124,71.473,71.124,71.473,71.273,71.773,71.829,71.668,71.924,72.22,72.422,72.168,73.02,73.068,72.829,73.622,73.724,73.776,74.371,73.829,74.122,74.178,74.424,74.824,75.378,76.032,76.124,76.434,76.883,76.734,76.788,77.334,78.085,77.89,78.637,78.693,78.846,79.146,79.549,79.851,80.049,80.151,80.351,80.702,80.702,80.905,81.156,81.407,81.405,81.457,81.612
OECD members,OED,67.351,67.747,67.753,67.973,68.375,68.501,68.775,69.011,68.977,69.178,69.51,69.793,70.089,70.274,70.691,71.041,71.318,71.685,71.864,72.208,72.266,72.636,72.979,73.113,73.406,73.548,73.808,74.095,74.242,74.511,74.696,74.892,75.169,75.291,75.597,75.704,76.081,76.421,76.628,76.799,77.081,77.387,77.541,77.69,78.101,78.224,78.521,78.759,78.915,79.181,79.361,79.603,79.724,79.901,80.164,80.067,80.124
Oman,OMN,42.672,43.499,44.311,45.11,45.896,46.665,47.413,48.141,48.858,49.574,50.31,51.087,51.92,52.811,53.76,54.755,55.781,56.813,57.829,58.813,59.758,60.659,61.523,62.355,63.153,63.915,64.638,65.324,65.975,66.593,67.181,67.74,68.274,68.787,69.284,69.771,70.251,70.726,71.198,71.664,72.126,72.58,73.022,73.447,73.851,74.231,74.58,74.898,75.188,75.451,75.694,75.922,76.141,76.358,76.578,76.801,77.029
Other small states,OSS,51.448,51.9,52.342,52.745,53.148,53.523,53.854,54.19,54.52,54.846,55.185,55.514,55.851,56.157,56.46,56.798,57.18,57.578,58.036,58.514,59.043,59.509,59.967,60.394,60.757,61.108,61.494,61.828,62.097,62.28,62.403,62.522,62.488,62.313,62.046,61.888,61.741,61.43,61.081,60.855,60.727,60.643,60.704,60.895,61.253,61.733,62.28,62.92,63.609,64.313,64.949,65.526,66.078,66.547,66.966,67.357,67.687
Pakistan,PAK,45.265,46.195,47.085,47.936,48.747,49.52,50.255,50.954,51.617,52.245,52.837,53.389,53.901,54.376,54.815,55.224,55.606,55.966,56.311,56.645,56.972,57.295,57.613,57.926,58.237,58.545,58.852,59.157,59.458,59.756,60.05,60.338,60.621,60.898,61.169,61.436,61.7,61.961,62.22,62.476,62.727,62.967,63.196,63.414,63.625,63.836,64.06,64.303,64.565,64.845,65.134,65.419,65.686,65.927,66.139,66.322,66.481
Panama,PAN,60.862,61.379,61.878,62.359,62.822,63.272,63.714,64.156,64.603,65.059,65.529,66.015,66.514,67.019,67.527,68.028,68.513,68.977,69.413,69.819,70.194,70.539,70.86,71.165,71.455,71.734,72.002,72.261,72.51,72.752,72.987,73.218,73.443,73.663,73.879,74.09,74.298,74.501,74.7,74.895,75.084,75.267,75.443,75.614,75.782,75.947,76.114,76.285,76.46,76.641,76.828,77.021,77.216,77.413,77.61,77.806,78.001
Peru,PER,47.694,48.235,48.754,49.249,49.728,50.214,50.737,51.319,51.971,52.69,53.457,54.245,55.022,55.762,56.454,57.099,57.706,58.295,58.881,59.471,60.065,60.662,61.254,61.836,62.406,62.962,63.503,64.029,64.542,65.045,65.541,66.034,66.528,67.024,67.523,68.026,68.533,69.041,69.544,70.036,70.512,70.964,71.389,71.784,72.146,72.473,72.764,73.023,73.258,73.475,73.681,73.883,74.088,74.298,74.518,74.747,74.983
Philippines,PHL,57.867,58.173,58.476,58.775,59.072,59.368,59.668,59.97,60.27,60.563,60.832,61.063,61.245,61.381,61.475,61.544,61.605,61.681,61.792,61.946,62.155,62.421,62.732,63.073,63.434,63.798,64.149,64.475,64.77,65.029,65.256,65.461,65.657,65.856,66.059,66.265,66.471,66.668,66.851,67.019,67.17,67.308,67.434,67.555,67.67,67.783,67.892,68.0,68.105,68.211,68.32,68.433,68.553,68.68,68.813,68.951,69.094
Papua New Guinea,PNG,41.891,42.357,42.882,43.478,44.145,44.869,45.625,46.384,47.123,47.832,48.512,49.175,49.837,50.512,51.203,51.916,52.657,53.415,54.175,54.92,55.619,56.237,56.756,57.172,57.491,57.732,57.928,58.117,58.329,58.577,58.865,59.182,59.508,59.824,60.128,60.418,60.698,60.975,61.254,61.538,61.832,62.139,62.458,62.784,63.113,63.433,63.733,64.006,64.247,64.455,64.634,64.791,64.937,65.082,65.23,65.384,65.544
Poland,POL,67.68,67.778,67.427,68.376,68.629,69.429,69.827,69.424,70.22,69.72,69.868,69.612,70.666,70.663,71.117,70.561,70.656,70.402,70.351,70.751,70.098,71.051,71.102,71.0,70.8,70.549,70.849,70.898,71.332,71.044,70.89,70.588,71.09,71.595,71.695,71.893,72.246,72.646,72.998,73.044,73.749,74.2,74.498,74.598,74.846,74.995,75.144,75.244,75.544,75.695,76.246,76.695,76.746,77.0,77.602,77.451,77.451
Pre-demographic dividend,PRE,38.799,39.248,39.692,40.131,40.566,41.0,41.436,41.878,42.328,42.783,43.244,43.711,44.181,44.649,45.109,45.558,45.989,46.399,46.787,47.15,47.486,47.797,48.083,48.346,48.582,48.79,48.965,49.108,49.22,49.31,49.38,49.435,49.481,49.529,49.586,49.664,49.773,49.924,50.125,50.388,50.726,51.152,51.66,52.239,52.876,53.553,54.254,54.959,55.65,56.314,56.941,57.526,58.075,58.593,59.079,59.535,59.961
Puerto Rico,PRI,68.72,68.943,69.145,69.356,69.593,69.871,70.187,70.524,70.864,71.203,71.536,71.859,72.169,72.465,72.738,72.982,73.191,73.361,73.499,73.606,73.7,73.797,73.909,74.037,74.178,74.309,74.4,74.431,74.394,74.299,74.169,74.039,73.946,73.921,73.977,74.125,74.362,74.667,75.011,75.381,76.689,77.067,77.76,78.071,78.176,78.296,78.416,78.426,77.903,78.15,78.408,78.671,78.926,79.167,79.39,79.596,79.788
Portugal,PRT,62.809,63.252,63.694,64.132,64.564,64.989,65.406,65.817,66.222,66.622,67.073,66.771,68.324,67.524,68.02,68.31,68.861,70.012,70.317,71.168,71.215,71.615,72.415,72.266,72.515,72.815,73.266,73.666,73.715,74.266,73.966,74.015,74.312,74.512,74.915,75.312,75.261,75.412,75.712,75.963,76.315,76.815,77.066,77.22,77.671,78.071,78.42,78.322,78.524,78.727,79.027,80.471,80.373,80.722,81.122,81.124,81.127
Paraguay,PRY,63.879,64.101,64.307,64.488,64.644,64.779,64.903,65.03,65.169,65.322,65.486,65.656,65.821,65.975,66.116,66.243,66.36,66.47,66.578,66.686,66.793,66.898,67.0,67.1,67.199,67.304,67.417,67.544,67.687,67.844,68.014,68.191,68.37,68.548,68.727,68.911,69.108,69.322,69.556,69.808,70.07,70.335,70.593,70.838,71.067,71.281,71.485,71.686,71.887,72.089,72.285,72.47,72.638,72.786,72.913,73.023,73.12
Pacific island small states,PSS,53.565,54.035,54.504,54.968,55.427,55.88,56.326,56.767,57.199,57.623,58.038,58.443,58.839,59.227,59.607,59.98,60.346,60.702,61.046,61.372,61.672,61.934,62.156,62.339,62.49,62.621,62.751,63.141,63.075,63.295,63.611,63.865,64.193,64.527,64.859,65.248,65.497,65.807,66.115,66.45,66.718,67.017,67.308,67.595,67.877,68.165,68.431,68.706,68.978,69.249,69.514,69.773,70.02,70.256,70.48,70.692,70.895
Post-demographic dividend,PST,68.729,69.135,69.144,69.358,69.773,69.869,70.122,70.371,70.301,70.505,70.834,71.111,71.348,71.509,71.889,72.237,72.473,72.814,72.949,73.244,73.275,73.593,73.916,74.026,74.319,74.457,74.707,74.997,75.096,75.348,75.48,75.58,75.81,75.821,76.074,76.093,76.433,76.769,76.98,77.126,77.366,77.672,77.789,77.917,78.349,78.438,78.759,79.015,79.158,79.48,79.689,79.958,80.09,80.275,80.536,80.408,80.457
French Polynesia,PYF,56.282,56.708,57.093,57.465,57.845,58.242,58.654,59.061,59.452,59.828,60.184,60.518,60.836,61.147,61.465,61.816,62.23,62.717,63.278,63.902,64.562,65.22,65.84,66.394,66.871,67.267,67.594,67.879,68.149,68.418,68.7,69.005,69.332,69.68,70.047,70.43,70.821,71.209,71.587,71.955,72.313,72.669,73.029,73.396,73.766,74.132,74.486,74.818,75.123,75.397,75.643,75.862,76.065,76.257,76.444,76.628,76.813
Qatar,QAT,61.094,61.848,62.603,63.356,64.105,64.848,65.582,66.302,67.002,67.675,68.313,68.91,69.465,69.976,70.446,70.877,71.274,71.644,71.995,72.329,72.649,72.956,73.247,73.52,73.777,74.017,74.241,74.448,74.64,74.818,74.984,75.138,75.283,75.42,75.551,75.678,75.802,75.924,76.045,76.164,76.279,76.387,76.488,76.581,76.668,76.754,76.843,76.94,77.049,77.169,77.301,77.443,77.59,77.739,77.888,78.036,78.184
Romania,ROU,65.642,66.416,67.029,67.441,67.65,67.698,67.659,67.627,67.671,67.815,68.056,68.504,68.47,69.006,69.5,69.614,69.699,69.742,69.48,69.153,69.091,69.368,69.532,69.726,69.659,69.707,69.496,69.227,69.388,69.531,69.741,69.784,69.784,69.563,69.51,69.456,69.105,69.005,69.807,70.512,71.163,71.161,71.01,71.31,71.594,71.879,72.163,72.566,72.566,73.31,73.459,74.41,74.412,75.063,74.961,75.012,75.012
